,Precipitation,Temperature
January,46.5,-3.5
February,41.2,-2.7
March,40.0,1.2
April,39.6,7.9
May,63.9,13.4
June,68.7,16.8
July,85.4,18.8
August,67.6,17.9
September,58.9,12.8
October,54.9,7.1
November,44.9,2.2
December,50.5,-1.8
