,Precipitation,Temperature
January,42.3,-5.1
February,37.3,-4.7
March,38.2,-0.2
April,40.8,7.2
May,57.7,13.0
June,66.4,16.6
July,87.8,18.6
August,62.9,17.5
September,49.4,12.1
October,55.6,6.1
November,46.3,0.6
December,41.2,-3.4
