,Precipitation,Temperature
January,40.1,-4.5
February,38.2,-3.8
March,38.9,0.6
April,40.6,7.6
May,61.0,13.3
June,75.4,16.9
July,89.3,18.8
August,55.0,17.7
September,47.6,12.4
October,57.3,6.6
November,44.8,1.2
December,43.5,-2.9
