,Precipitation,Temperature
January,41.7,-3.9
February,40.6,-3.1
March,45.8,1.5
April,40.5,9.0
May,68.6,14.7
June,69.5,18.3
July,100.9,20.1
August,59.1,19.1
September,47.8,13.7
October,55.6,7.6
November,46.9,1.8
December,47.1,-2.5
