,Precipitation,Temperature
January,28.2,-0.1
February,35.9,1.6
March,44.7,5.8
April,81.6,11.5
May,85.8,17.1
June,142.2,21.6
July,277.3,25.1
August,266.5,25.9
September,137.5,21.5
October,55.2,15.3
November,53.9,8.7
December,37.2,2.2
