,Precipitation,Temperature
January,20.0,-3.2
February,29.4,-0.5
March,41.5,5.3
April,73.8,11.9
May,87.4,17.5
June,134.7,22.1
July,293.3,25.0
August,273.0,25.2
September,140.2,19.9
October,56.7,12.9
November,39.4,5.7
December,24.9,-1.3
