,Precipitation,Temperature
January,13.3,-1.3
February,17.4,0.0
March,18.2,3.8
April,47.5,9.1
May,74.3,14.5
June,72.0,19.0
July,201.0,22.3
August,158.5,23.8
September,90.6,20.1
October,31.0,14.7
November,41.9,7.9
December,21.6,1.2
