,Precipitation,Temperature
January,15.8,-4.8
February,26.2,-1.7
March,36.7,4.4
April,74.8,11.1
May,101.3,16.9
June,124.9,21.6
July,395.7,24.5
August,312.5,24.6
September,141.3,19.2
October,49.7,12.0
November,40.9,4.6
December,19.1,-2.6
