,Precipitation,Temperature
January,32.7,-0.4
February,38.4,1.4
March,58.2,6.0
April,90.1,11.4
May,93.8,17.5
June,104.7,21.8
July,259.9,25.6
August,286.7,26.4
September,134.8,21.4
October,75.0,15.2
November,57.3,8.8
December,46.2,1.9
