,Precipitation,Temperature
January,16.8,-2.0
February,28.2,0.7
March,36.9,6.1
April,72.9,12.6
May,103.6,18.3
June,129.5,22.7
July,414.4,25.3
August,348.2,26.1
September,141.5,21.7
October,52.2,15.0
November,51.1,7.5
December,22.6,0.2
