,Precipitation,Temperature
January,42.4,-1.2
February,33.3,0.1
March,33.7,3.7
April,31.9,9.1
May,59.2,13.3
June,72.4,16.4
July,81.2,18.4
August,77.5,18.1
September,49.1,13.5
October,45.5,8.4
November,42.5,3.4
December,44.8,-0.2
