,Precipitation,Temperature
January,35.5,-1.8
February,27.8,-1.0
March,34.9,2.4
April,29.9,7.5
May,56.5,12.0
June,71.1,15.4
July,68.3,17.2
August,67.0,16.7
September,55.0,12.0
October,43.0,7.2
November,38.9,2.4
December,40.8,-0.9
