,Precipitation,Temperature
January,23.4,-0.8
February,22.3,0.9
March,30.0,4.9
April,27.3,10.8
May,59.1,15.2
June,69.5,18.9
July,71.5,20.7
August,60.7,20.5
September,51.4,15.3
October,35.1,9.8
November,32.2,4.8
December,30.0,0.2
