,Precipitation,Temperature
January,20.2,-0.7
February,18.2,0.3
March,29.2,4.0
April,27.5,9.2
May,60.3,13.6
June,73.1,17.0
July,79.2,18.9
August,67.2,18.7
September,38.5,13.9
October,34.2,8.7
November,28.5,3.8
December,25.9,0.4
