month,maxTemp,minTemp,meanTemp,rainfall
1,41.2,9.8,,0.0
2,42.9,12.6,,2.0
3,42.7,16.4,,7.0
4,43.9,19.4,,35.0
5,43.3,18.2,,120.0
6,40.9,14.9,,148.0
7,37.0,18.6,,205.0
8,36.9,18.8,,244.0
9,35.5,18.9,,170.0
10,38.7,14.8,,43.0
11,39.5,12.0,,0.0
12,38.9,11.6,,0.0
