,Precipitation,Temperature
January,65.6,-1.1
February,48.5,-0.8
March,66.8,2.6
April,82.7,6.3
May,109.8,10.4
June,112.4,14.0
July,109.4,15.8
August,132.9,15.5
September,112.0,11.7
October,106.0,8.0
November,105.5,3.0
December,73.9,-0.2
