,Precipitation,Temperature
January,49.3,-2.6
February,39.6,-2.8
March,41.1,0.0
April,50.0,3.1
May,81.0,6.9
June,80.9,10.6
July,88.3,12.7
August,84.8,12.6
September,54.6,8.9
October,54.1,5.7
November,54.6,1.0
December,55.4,-1.6
