,Precipitation,Temperature
January,47.8,2.2
February,45.2,3.2
March,49.5,7.0
April,63.5,10.7
May,97.6,14.6
June,86.6,18.2
July,88.9,20.2
August,88.3,19.7
September,70.2,15.4
October,74.4,11.1
November,64.9,6.0
December,65.0,2.9
