,Precipitation,Temperature
January,51.8,0.5
February,40.4,2.3
March,36.9,7.2
April,33.7,11.3
May,52.0,15.3
June,48.2,19.0
July,61.9,20.6
August,59.6,19.9
September,37.6,15.7
October,42.8,10.7
November,50.4,5.0
December,67.7,0.9
