month,maxTemp,minTemp,meanTemp,rainfall
1,31.5,24.1,,131.0
2,31.4,24.0,,160.0
3,31.5,23.8,,83.0
4,30.7,23.0,,87.0
5,29.3,21.5,,48.0
6,27.6,19.9,,24.0
7,26.7,19.3,,18.0
8,26.8,19.1,,19.0
9,27.7,19.4,,17.0
10,28.8,20.4,,15.0
11,30.2,21.8,,24.0
12,31.1,23.2,,85.0
