month,maxTemp,minTemp,meanTemp,rainfall
1,27.9,20.7,,85.0
2,28.2,20.4,,69.0
3,28.8,20.9,,27.0
4,29.5,21.9,,53.0
5,30.2,22.6,,100.0
6,30.9,23.1,,122.0
7,31.3,23.5,,53.0
8,31.4,23.6,,95.0
9,31.1,23.1,,127.0
10,30.4,23.1,,166.0
11,29.7,22.8,,110.0
12,28.4,21.9,,103.0
