,Precipitation,Temperature
January,32.7,0.3
February,26.9,2.1
March,37.5,6.3
April,35.8,11.7
May,63.1,16.2
June,59.1,19.9
July,64.8,21.6
August,58.4,21.1
September,59.3,16.2
October,48.2,10.9
November,46.4,6.0
December,37.4,1.3
