,Precipitation,Temperature
January,37.1,-1.5
February,44.7,0.4
March,36.7,5.3
April,41.7,11.5
May,67.1,16.4
June,68.6,19.9
July,74.6,21.5
August,53.7,21.2
September,58.9,15.9
October,51.0,10.1
November,48.2,4.9
December,54.2,-0.1
