,Precipitation,Temperature
January,26.5,-1.2
February,30.9,0.7
March,27.9,5.8
April,39.9,11.9
May,58.7,16.4
June,63.5,19.8
July,67.9,21.4
August,46.0,21.3
September,50.8,16.0
October,44.2,10.6
November,41.2,5.2
December,48.5,0.1
