,Precipitation,Temperature
January,27.3,-0.1
February,30.1,1.6
March,29.7,6.4
April,36.6,12.0
May,60.8,16.9
June,75.3,20.6
July,61.6,22.3
August,43.5,22.4
September,49.1,17.2
October,44.6,11.7
November,37.0,6.1
December,39.3,1.0
