,Precipitation,Temperature
January,30.9,0.2
February,32.8,1.7
March,31.0,6.3
April,35.2,12.2
May,57.7,17.2
June,57.6,21.1
July,54.5,22.9
August,65.4,22.5
September,58.8,17.5
October,47.8,11.9
November,47.8,6.3
December,41.1,1.4
