,Precipitation,Temperature
January,35.8,0.0
February,30.6,1.7
March,35.4,6.0
April,36.7,11.6
May,67.8,16.2
June,62.5,19.7
July,69.6,21.4
August,62.4,20.9
September,54.7,15.8
October,46.5,10.8
November,47.0,5.9
December,40.4,1.0
