,Precipitation,Temperature
January,150.6,8.7
February,124.4,8.8
March,119.4,10.6
April,126.1,11.9
May,122.0,14.7
June,95.9,17.2
July,91.5,19.1
August,109.0,19.8
September,117.3,18.0
October,155.1,15.6
November,202.3,11.5
December,152.7,9.5
