,Precipitation,Temperature
January,37.5,5.1
February,35.9,6.1
March,47.3,9.0
April,59.9,11.3
May,48.7,15.5
June,33.9,20.7
July,9.4,24.2
August,19.2,23.9
September,41.2,19.1
October,58.0,14.0
November,50.4,8.5
December,49.6,5.8
