,Precipitation,Temperature
January,42.7,4.4
February,34.7,5.2
March,41.9,7.9
April,58.9,9.8
May,63.5,13.4
June,47.2,17.8
July,33.2,20.6
August,26.0,20.6
September,34.4,16.7
October,57.7,12.3
November,49.5,7.5
December,45.2,5.0
