,Precipitation,Temperature
January,52.4,8.1
February,48.5,9.4
March,52.4,12.3
April,51.0,14.3
May,46.0,18.3
June,12.6,23.3
July,4.6,26.5
August,6.4,26.4
September,31.8,22.3
October,81.3,17.3
November,78.0,11.9
December,65.3,8.8
