,Precipitation,Temperature
January,143.0,-0.0
February,118.6,0.2
March,118.2,2.5
April,127.5,4.2
May,119.8,8.4
June,51.2,13.7
July,18.1,17.5
August,30.7,17.5
September,61.1,12.9
October,169.6,7.9
November,173.9,2.8
December,149.9,1.1
