month,maxTemp,minTemp,meanTemp,rainfall
1,25.6,11.9,,8.0
2,28.2,14.9,,27.0
3,32.2,20.2,,56.0
4,33.3,23.6,,128.0
5,33.0,24.7,,230.0
6,31.7,25.6,,409.0
7,30.9,25.5,,408.0
8,30.9,25.5,,370.0
9,31.5,25.3,,258.0
10,31.5,23.6,,162.0
11,29.6,18.8,,53.0
12,26.5,13.3,,15.0
