,Precipitation,Temperature
January,44.3,-10.2
February,31.9,-9.6
March,29.9,-4.8
April,28.0,1.4
May,45.1,8.0
June,61.9,13.7
July,73.9,17.1
August,77.3,14.4
September,68.1,9.5
October,69.2,3.2
November,55.1,-3.1
December,50.9,-6.9
