,Precipitation,Temperature
January,14.5,-3.6
February,12.2,-3.0
March,16.7,3.2
April,24.8,11.3
May,27.9,18.5
June,24.9,23.8
July,22.0,26.1
August,16.4,24.6
September,16.1,18.0
October,19.2,10.9
November,17.3,3.1
December,17.5,-1.8
