,Precipitation,Temperature
January,50.8,4.6
February,38.5,4.9
March,36.0,6.8
April,42.5,9.1
May,50.7,12.1
June,57.9,14.9
July,57.7,17.0
August,64.2,17.0
September,52.6,14.6
October,63.3,11.3
November,56.5,7.4
December,52.5,4.8
