,Precipitation,Temperature
January,85.3,2.8
February,74.7,3.0
March,66.6,4.6
April,69.2,6.9
May,55.6,9.6
June,86.1,12.4
July,66.0,14.6
August,82.8,14.4
September,81.2,12.2
October,96.3,8.9
November,118.9,5.5
December,97.0,3.1
