,Precipitation,Temperature
January,90.1,5.6
February,67.4,5.6
March,57.2,6.8
April,54.2,8.7
May,54.7,11.2
June,60.4,13.7
July,66.5,15.4
August,75.4,15.5
September,70.6,13.9
October,107.0,11.3
November,117.2,8.3
December,106.5,6.3
