,Precipitation,Temperature
January,59.9,5.0
February,49.5,5.4
March,48.2,7.0
April,49.5,9.1
May,52.9,12.0
June,64.5,14.8
July,60.0,16.6
August,58.9,16.3
September,62.2,14.1
October,76.2,10.9
November,71.3,7.6
December,75.6,5.2
