month,maxTemp,minTemp,meanTemp,rainfall
1,7.8,2.2,,82.3
2,7.9,1.9,,53.8
3,10.5,3.7,,58.6
4,13.3,5.0,,49.3
5,16.6,8.1,,62.3
6,19.6,11.1,,55.2
7,21.5,13.2,,54.6
8,21.2,13.0,,64.2
9,18.6,10.8,,68.0
10,14.5,8.1,,85.4
11,10.6,4.8,,82.6
12,8.0,2.5,,85.9
