month,maxTemp,minTemp,meanTemp,rainfall
1,28.8,14.3,,1.0
2,31.9,16.4,,4.6
3,36.0,20.6,,5.0
4,38.2,24.8,,39.4
5,35.7,25.7,,142.6
6,33.7,26.2,,99.0
7,33.0,26.2,,69.8
8,32.5,26.0,,126.1
9,32.5,25.6,,153.0
10,32.3,24.7,,119.5
11,30.4,20.4,,32.0
12,28.3,15.9,,6.0
