month,maxTemp,minTemp,meanTemp,rainfall
1,20.1,5.9,,20.7
2,22.2,8.0,,22.5
3,27.7,12.4,,21.5
4,32.8,17.2,,26.7
5,33.8,21.5,,93.6
6,32.2,23.1,,256.1
7,29.8,23.1,,413.3
8,29.6,22.8,,421.7
9,29.2,21.4,,231.1
10,28.4,16.1,,57.4
11,25.2,10.8,,9.9
12,21.5,6.9,,8.2
