month,maxTemp,minTemp,meanTemp,rainfall
1,-0.7,-12.6,,75.7
2,1.8,-11.3,,69.3
3,6.7,-6.6,,84.3
4,14.3,-0.2,,85.9
5,20.9,5.5,,99.8
6,25.5,11.0,,99.1
7,28.1,13.7,,109.0
8,27.2,12.9,,96.8
9,22.9,8.4,,96.8
10,15.9,1.7,,110.5
11,8.8,-2.7,,95.3
12,2.1,-8.4,,84.8
