month,maxTemp,minTemp,meanTemp,rainfall
1,13.8,7.6,,114.3
2,15.7,8.6,,113.3
3,16.6,9.2,,82.8
4,17.3,9.6,,37.1
5,17.9,10.6,,17.8
6,19.1,11.6,,4.1
7,19.2,12.3,,0.0
8,20.1,12.8,,1.5
9,21.2,12.8,,5.3
10,20.7,12.1,,28.4
11,17.3,10.1,,80.3
12,13.9,7.8,,115.8
