month,maxTemp,minTemp,meanTemp,rainfall
1,8.2,-3.1,,105.2
2,11.0,-1.4,,110.0
3,16.0,2.6,,115.1
4,21.6,7.5,,113.0
5,25.4,12.6,,152.4
6,29.6,17.2,,112.3
7,31.8,19.6,,113.5
8,31.7,18.8,,79.2
9,28.0,14.7,,92.7
10,22.3,8.1,,94.2
11,16.3,3.2,,116.8
12,9.6,-1.7,,124.7
