month,maxTemp,minTemp,meanTemp,rainfall
1,2.1,-9.8,,13.5
2,4.3,-7.6,,17.3
3,10.6,-2.4,,45.7
4,17.3,3.3,,64.3
5,22.6,9.8,,112.0
6,28.4,15.2,,109.2
7,30.9,18.2,,86.4
8,29.7,17.0,,79.2
9,25.6,11.3,,56.6
10,18.2,4.2,,47.2
11,9.7,-2.9,,29.7
12,2.7,-8.7,,16.0
