month,maxTemp,minTemp,meanTemp,rainfall
1,17.9,8.9,,62.1
2,19.1,9.5,,32.2
3,20.7,11.2,,29.6
4,23.7,13.7,,14.3
5,27.1,16.7,,4.6
6,30.4,20.1,,1.3
7,31.7,21.7,,0.7
8,32.6,22.7,,0.1
9,31.0,21.4,,16.7
10,27.7,18.0,,46.6
11,23.3,13.4,,58.2
12,19.3,9.9,,67.5
