,Precipitation,Temperature
January,161.0,21.3
February,137.0,21.0
March,80.0,19.0
April,12.0,12.8
May,12.0,5.9
June,2.2,3.1
July,0.0,2.1
August,0.3,4.2
September,1.0,8.2
October,27.0,16.6
November,70.0,19.8
December,120.3,20.3
