month,maxTemp,minTemp,meanTemp,rainfall
1,25.0,9.4,,36.0
2,25.8,9.6,,42.0
3,25.8,10.6,,66.0
4,24.1,11.8,,154.0
5,23.6,10.8,,121.0
6,22.9,9.3,,94.0
7,21.8,9.8,,162.0
8,21.9,9.6,,175.0
9,23.3,9.0,,82.0
10,23.9,10.2,,49.0
11,23.2,10.8,,57.0
12,23.6,9.9,,44.0
