month,maxTemp,minTemp,meanTemp,rainfall
1,9.0,0.8,,48.4
2,10.1,1.1,,65.6
3,13.9,4.2,,121.8
4,19.9,9.6,,124.8
5,24.1,14.5,,156.5
6,27.2,19.0,,201.0
7,30.8,23.0,,203.6
8,32.8,24.3,,126.3
9,28.6,20.7,,234.4
10,22.8,14.1,,128.3
11,17.0,8.1,,79.7
12,11.6,3.1,,45.0
