,Precipitation,Temperature
January,62.8,-1.4
February,45.1,-1.5
March,41.1,1.1
April,32.0,6.2
May,44.0,11.2
June,50.7,14.9
July,76.0,17.7
August,90.9,17.3
September,82.5,13.1
October,97.1,8.0
November,81.2,3.7
December,74.3,0.6
