,Precipitation,Temperature
January,44.2,-0.8
February,36.1,-1.6
March,34.3,0.5
April,31.2,4.5
May,34.0,9.6
June,62.7,14.3
July,71.5,17.5
August,82.2,17.1
September,58.1,13.2
October,68.2,8.1
November,58.1,3.9
December,48.6,1.0
