,Precipitation,Temperature
January,66.6,3.8
February,57.3,4.1
March,52.2,6.8
April,42.5,10.0
May,56.2,13.6
June,66.6,16.6
July,71.3,18.7
August,78.0,18.4
September,59.1,15.2
October,62.1,11.3
November,69.6,7.2
December,81.4,4.3
