,Precipitation,Temperature
January,57.5,3.5
February,50.0,4.0
March,49.2,5.5
April,48.2,7.7
May,48.7,10.2
June,65.1,12.9
July,70.0,14.9
August,71.8,14.9
September,60.0,12.8
October,80.3,9.4
November,76.4,6.0
December,69.3,3.6
