,Precipitation,Temperature
January,59.1,4.3
February,49.8,4.7
March,45.5,6.5
April,47.6,9.0
May,49.8,11.9
June,66.7,14.8
July,65.2,16.9
August,63.6,16.7
September,57.4,14.2
October,71.7,10.7
November,69.5,7.0
December,69.6,4.6
