,Precipitation,Temperature
January,104.2,5.0
February,84.1,5.1
March,81.1,6.2
April,65.4,8.0
May,61.4,10.6
June,70.3,13.1
July,81.9,14.7
August,87.7,14.6
September,87.2,12.9
October,130.7,10.2
November,126.8,7.4
December,120.0,5.4
