,Precipitation,Temperature
January,58.9,4.4
February,42.1,4.7
March,39.8,6.6
April,49.0,8.9
May,52.3,12.0
June,46.2,15.0
July,45.2,17.2
August,53.3,17.0
September,49.9,14.3
October,68.9,10.9
November,70.0,7.1
December,58.1,4.6
