month,maxTemp,minTemp,meanTemp,rainfall
1,17.6,8.9,,63.9
2,18.1,9.7,,49.7
3,19.7,11.6,,42.5
4,20.6,13.3,,33.5
5,22.7,16.0,,13.6
6,24.6,18.7,,2.5
7,26.1,20.5,,0.5
8,26.7,21.0,,0.4
9,25.8,19.5,,11.7
10,24.3,16.8,,45.3
11,21.0,12.8,,82.5
12,18.9,10.5,,64.1
