,Precipitation,Temperature
January,30.0,-2.9
February,28.0,-1.9
March,31.0,2.3
April,37.0,9.1
May,64.0,14.4
June,69.0,17.9
July,93.0,19.7
August,59.0,19.0
September,54.0,13.8
October,40.0,8.3
November,35.0,3.1
December,39.0,-1.4
