,Precipitation,Temperature
January,35.0,-3.6
February,36.0,-2.7
March,43.0,1.8
April,41.0,8.8
May,63.0,14.5
June,70.0,18.0
July,100.0,19.7
August,60.0,18.7
September,50.0,13.5
October,48.0,7.5
November,44.0,2.1
December,43.0,-2.1
