,Precipitation,Temperature
January,28.0,-1.5
February,26.0,-0.7
March,28.0,3.9
April,32.0,10.2
May,39.0,16.3
June,52.0,21.2
July,38.0,23.9
August,35.0,23.3
September,34.0,17.2
October,29.0,10.7
November,36.0,4.5
December,31.0,0.4
