,Precipitation,Temperature
January,30.0,-3.4
February,27.0,-2.4
March,31.0,2.7
April,33.0,10.2
May,49.0,16.3
June,58.0,20.3
July,50.0,22.5
August,36.0,22.0
September,43.0,16.3
October,33.0,9.5
November,32.0,3.0
December,31.0,-1.5
