,Precipitation,Temperature
January,32.0,-3.4
February,31.0,-2.4
March,35.0,1.9
April,38.0,9.0
May,66.0,14.4
June,75.0,17.8
July,94.0,19.5
August,58.0,18.8
September,58.0,13.7
October,45.0,8.1
November,36.0,2.7
December,41.0,-1.8
