month,maxTemp,minTemp,meanTemp,rainfall
1,-11.9,-22.6,,1.3
2,-5.3,-18.3,,1.0
3,4.1,-9.9,,2.1
4,14.8,-0.1,,3.5
5,22.6,7.8,,8.7
6,28.1,14.2,,16.8
7,30.3,17.7,,28.8
8,28.0,15.5,,29.3
9,21.8,8.4,,12.0
10,12.4,-0.9,,4.4
11,-0.3,-11.9,,2.4
12,-9.6,-19.8,,2.0
